FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
170530;0000;119,778;;;
170531;0000;139,356;;;
170601;0000;112,188;;;
170602;0000;101,707;;;
170603;0000;;;;
170604;0000;;;;
170605;0000;;;;
170606;0000;172,607;;;
170607;0000;148,487;;;
170608;0000;40,378;;;
170609;0000;143,495;;;
170610;0000;101,954;;;
170611;0000;147,194;;;
170612;0000;147,036;;;
170613;0000;116,03;;;
170614;0000;85,7715;;;
170615;0000;172,022;;;
170616;0000;45,9046;;;
170617;0000;22,2149;;;
170618;0000;88,2891;;;
170619;0000;221,768;;;
170620;0000;253,062;;;
170621;0000;232,238;;;
170622;0000;50,5205;;;
170623;0000;126,256;;;
170624;0000;136,583;;;
170625;0000;54,1698;;;
170626;0000;20,4452;;;
170627;0000;118,735;;;
170628;0000;132,838;;;
170629;0000;140,033;;;
170630;0000;183,291;;;
170701;0000;148,28;;;
170702;0000;153,941;;;
170703;0000;21,1524;;;
170704;0000;75,5343;;;
170705;0000;206,25;;;
170706;0000;217,647;;;
170707;0000;218,916;;;
170708;0000;184,676;;;
170709;0000;83,1906;;;
170710;0000;124,008;;;
170711;0000;145,5;;;
170712;0000;97,8909;;;
170713;0000;41,8804;;;
170714;0000;41,4985;;;
170715;0000;9,67322;;;
170716;0000;18,848;;;
170717;0000;147,007;;;
170718;0000;200,336;;;
170719;0000;137,861;;;
170720;0000;134,812;;;
170721;0000;126,195;;;
170722;0000;30,3468;;;
170723;0000;69,7739;;;
170724;0000;86,0402;;;
170725;0000;170,427;;;
170726;0000;149,165;;;
170727;0000;158,44;;;
170728;0000;102,541;;;
170729;0000;66,0228;;;
170730;0000;65,2739;;;
170731;0000;164,041;;;
170801;0000;34,4579;;;
170802;0000;110,614;;;
170803;0000;123,29;;;
170804;0000;36,0089;;;
170805;0000;41,3619;;;
170806;0000;97,738;;;
170807;0000;88,7;;;
170808;0000;150,262;;;
170809;0000;78,5432;;;
170810;0000;13,2492;;;
170811;0000;16,5357;;;
170812;0000;69,6857;;;
170813;0000;56,7332;;;
170814;0000;60,0515;;;
170815;0000;47,3939;;;
170816;0000;97,1069;;;
170817;0000;89,2107;;;
170818;0000;45,4268;;;
170819;0000;32,1832;;;
170820;0000;90,9503;;;
170821;0000;130,422;;;
170822;0000;126,883;;;
170823;0000;30,7137;;;
170824;0000;17,8125;;;
170825;0000;;;;
170826;0000;71,3708;;;
170827;0000;;;;
170828;0000;;;;
170829;0000;;;;
170830;0000;107,15;;;
170831;0000;105,081;;;
170901;0000;;;;
170902;0000;;;;
170903;0000;;;;
170904;0000;;;;
170905;0000;89,5017;;;
170906;0000;82,7904;;;
170907;0000;51,4963;;;
170908;0000;6,89917;;;
170909;0000;22,4728;;;
170910;0000;26,966;;;
170911;0000;61,0243;;;
170912;0000;47,0658;;;
170913;0000;8,375;;;
170914;0000;8,26938;;;
170915;0000;51,293;;;
170916;0000;69,9062;;;
170917;0000;36,3653;;;
170918;0000;13,865;;;
170919;0000;1,14719;;;
170920;0000;10,7659;;;
170921;0000;27,5503;;;
170922;0000;43,6806;;;
170923;0000;31,0609;;;
170924;0000;6,7825;;;
170925;0000;26,6944;;;
170926;0000;26,7553;;;
170927;0000;30,1556;;;
170928;0000;24,8938;;;
170929;0000;21,9156;;;
170930;0000;16,3519;;;
171001;0000;5,80375;;;
171002;0000;41,0775;;;
171003;0000;49,4675;;;
171004;0000;14,2178;;;
171005;0000;15,9297;;;
171006;0000;44,185;;;
171007;0000;29,8063;;;
171008;0000;6,51625;;;
171009;0000;12,5622;;;
171010;0000;8,32845;;;
171011;0000;12,6188;;;
171012;0000;13,4978;;;
171013;0000;35,555;;;
171014;0000;26,7447;;;
171015;0000;40,6253;;;
171016;0000;16,9306;;;
171017;0000;21,0784;;;
171018;0000;8,28;;;
171019;0000;20,8844;;;
171020;0000;12,4472;;;
171021;0000;24,5456;;;
171022;0000;17,8141;;;
171023;0000;21,2166;;;
171024;0000;10,8256;;;
171025;0000;17,3369;;;
171026;0000;9,17531;;;
171027;0000;8,89281;;;
